Hex Representation, Visits, Green Win Rate
0d0201000001000a302000000000004001, 1, 0
0d0a810500000010302000000000000000, 11, 0.18181819
0d40000000000000302000280001100201, 19, 0.47368422
0d01062000000021308400000000000000, 40, 0.5
0d00000000000018302001000020400201, 7, 0.85714287
0d0a010500000000304000000000000a00, 25, 0.44
0d011200000000a4300000100000800000, 3, 0.6666667
0d01120800000020300000000010008100, 50, 0.48
0d02010000100010306800000020000000, 53, 0.4528302
0d05060000200000300400000000200002, 46, 0.65217394
0d02000000000050306000200000400200, 63, 0.6031746
0d001000000000a0301000140000200002, 3, 0
0d00010400000010302801000080000200, 5, 0.4
0d02200000500000302800000000100001, 22, 0.45454547
0d02200500000000300000000000004a01, 29, 0.4827586
0d01520800000000300000000000008402, 22, 0.4090909
0d02210500000000300000000000000a01, 54, 0.5
0d00010400100000306800000080000200, 5, 0.2
0d01060800000000300000000040200102, 51, 0.4509804
0d050400000000a0300400000000200002, 19, 0.42105263
0d02000500080018304000000000000200, 15, 0.53333336
0d01428000200000301000100000000002, 2, 0
0d00002000080020301400000010000102, 36, 0.5
0d01528000200000300000100000000002, 24, 0.5
0d00088000000050302001000000000201, 7, 0.14285715
0d05020000000000308000000140800002, 3, 0.33333334
0d0a000000000010302001000020400001, 6, 0.33333334
0d42010000000000300000200020100201, 20, 0.3
0d02090400010008300000000000004200, 18, 0.44444445
0d01020000000000308000000140800102, 8, 0.375
0d42080000000000300000000080104201, 34, 0.5294118
0d05022000000000300000000040200402, 44, 0.54545456
0d00011000000050302000200080000200, 76, 0.6052632
0d42088400000010300000000000004200, 61, 0.6229508
0da1020000000020301400000010000000, 18, 0.2777778
0d00028000200024300000000050000100, 42, 0.5714286
0d01028000200020300000000050000100, 42, 0.54761904
0d4a090000000000300000000000140200, 27, 0.44444445
0d00020000200021309000000010000100, 15, 0.53333336
0d84022000000000300000000040010102, 24, 0.45833334
0d01100001000020300000100008800002, 56, 0.5714286
0d00010000080058302001000000000200, 28, 0.35714287
0d01048000200020300400040000000002, 34, 0.5294118
0d02000000400010302000200008400001, 14, 0.42857143
0d0112000000000030000000000000a502, 53, 0.4528302
0d04020800000020309400000000000100, 67, 0.53731346
0d02081000000000302800000000104001, 5, 0.2
0d80022001000020301000000040000100, 40, 0.6
0d04020000200020309400000000000100, 37, 0.45945945
0d80022000000000300000140040000102, 34, 0.5588235
0d00120000000005300000000000808102, 10, 0.3
0d04100000200020301000000010800002, 54, 0.537037
0d00062000000020308000000040000500, 43, 0.5116279
0d81120000000000300000100040200002, 44, 0.47727272
0d01120800000004300000000040008002, 49, 0.53061223
0d42210000000000300000400000000a01, 17, 0.5294118
0d140220000000a0301000000010000000, 36, 0.6388889
0d0a004000100000300000000080004201, 12, 0.41666666
0d00160880000020301400000000000000, 35, 0.4857143
0d02211008000050302000000000000000, 45, 0.46666667
0d02200408000050304000000000000200, 10, 0.3
0d01120000000020308400100000200000, 10, 0.2
0d01120000000020309000100000200000, 62, 0.5645161
0d0a000000000040300800000000500201, 30, 0.46666667
0d42201000040010300000000080000200, 3, 0.33333334
0d02210000100010302800400000000000, 2, 0
0d150400000000a0300000000000200002, 1, 0
0d00020800000000300001400010200102, 5, 0.4
0d01060800400000301000000000200002, 9, 0.6666667
0d010208000000a0300000000000041100, 3, 0.33333334
0d02210000000000302800000000015000, 8, 0.375
0d801000000000a0300400100000000102, 5, 0
0d04120000000000309000000000200102, 76, 0.55263156
0d01120800200000300000000040000402, 21, 0.47619048
0d811000000000a0300000100000000102, 42, 0.45238096
0d0412000000000030000000000000a502, 31, 0.41935483
0d0502000000000030000000000000a502, 39, 0.46153846
0d00020000000024309400800000000100, 43, 0.4651163
0d00001000080058306000000000000200, 34, 0.44117647
0d00000000100010302000000880400201, 29, 0.37931034
0d02201408000010304000000000000200, 22, 0.45454547
0d40010400000000302a00000000000201, 32, 0.40625
0d02201008000050306000000000000000, 37, 0.4864865
0d04040000000020309400000000008002, 8, 0.5
0d80020000200020301400000010000100, 29, 0.41379312
0d0a000000000048302000000000404001, 32, 0.625
0d4a010000000000300000000021100200, 13, 0.23076923
0d4a010000000000300000000021000201, 14, 0.5714286
0d02290500000000300000000000004200, 4, 0
0d01020000000000300000000040a10102, 39, 0.51282054
0d00522800000000300000000000000502, 13, 0.30769232
0d05020000000000300000000000a10102, 2, 0
0d00011000000050302000000080000a00, 39, 0.51282054
0d0a001000000050302001200000000000, 26, 0.42307693
0d05022000200020300000000000010100, 28, 0.53571427
0d05022000200020300000000040010000, 38, 0.5263158
0d0a000000100000300000000020104201, 42, 0.47619048
0d81060000000024308400000000000000, 5, 0.2
0d0a211000000040312000000000000000, 13, 0.3846154
0d42010000000008302800004000000001, 7, 0.5714286
0d00020000000004300000000440a00102, 19, 0.47368422
0d01500000000020308000000000008402, 32, 0.5
0d4a010000000008302000000000140000, 33, 0.5151515
0d0a011000000058302000000000000000, 10, 0.3
0d02200440000000302800000000004001, 27, 0.5925926
0d02200000000010310000000080400201, 6, 0.5
0d02210400000010306800000000000000, 37, 0.45945945
0d011208040000a0300000000000000400, 51, 0.627451
0d00000000000010302800004080100201, 53, 0.5283019
0d00000400000000302000200000404a01, 12, 0.25
0d00022000000004300000100040800102, 2, 0
0d02011400100008302800000000000000, 9, 0.22222222
0d02280000100040300000000000004201, 8, 0.25
0d42211400000008302000000000000000, 25, 0.76
0d00000000000020309000000050200402, 6, 0.16666667
0d84122000000020300000000000000500, 50, 0.56
0d00060000000000301400100000808002, 21, 0.33333334
0d02090400000010300000400020000200, 11, 0.54545456
0d94020000200020300000000040000100, 29, 0.55172414
0d81064000200020300400000000000000, 12, 0.33333334
0d05062000200020300400000000000000, 12, 0.25
0d01100000200020300000000000008502, 4, 0
0d00000000000020309400000010800402, 9, 0.5555556
0d0a010400100010300000000020000200, 57, 0.54385966
0d02000400000000300000000000025a01, 37, 0.6486486
0d02010000000000300000000000025a01, 14, 0.42857143
0d00010400000000306000400220000200, 29, 0.51724136
0d01004000a00020301400000000000002, 8, 0.625
0d42010000000000300000000080500a00, 19, 0.31578946
0d0a211400000000300000000000004200, 26, 0.46153846
0d000200000000a0309000000040000500, 46, 0.5
0d00011000010048302000000020000200, 36, 0.5277778
0d02080000500010302000200000000001, 52, 0.5769231
0d81120000000000300000000000018402, 40, 0.65
0d00010400000018302001000020000200, 4, 0
0d08811400000040302000000000000200, 33, 0.57575756
0d02010000000000300000280000104201, 29, 0.41379312
0d01120000000000308002000000000502, 69, 0.47826087
0d00020000000020301400000042800100, 96, 0.53125
0d08801400000050302000000000000200, 33, 0.5151515
0d80020000000024301400000010800000, 27, 0.37037036
0d00091000000040306000000000000a00, 22, 0.3181818
0d02000000100018302000000000400801, 72, 0.5694444
0d02000000100008302000000001100801, 23, 0.5652174
0d0a000000400040302000000020400001, 8, 0.375
0d01042000000020301000040000008002, 2, 0
0d42090000000040306000000000000200, 25, 0.4
0d81160000000024300000000000000002, 30, 0.43333334
0d0a091000000040300001000000000200, 28, 0.60714287
0d00000000100010302000000021000a01, 15, 0.46666667
0d02000000400050300000000020400a00, 17, 0.4117647
0d00000000000010302000000021100a01, 53, 0.5849057
0d00020800000024301000040000000102, 3, 0.33333334
0d01020000000020300000000400200502, 8, 0.625
0d00200000000010302000000084500200, 6, 0.33333334
0d111200000000a0300000000000200100, 2, 0
0d02211000040010302000000080000000, 35, 0.42857143
0d02211400040000302000000080000000, 6, 0.6666667
0d4a080400000000300000000000004201, 30, 0.46666667
0d80022000000024301400000010000000, 53, 0.5849057
0d00020000000021301400100000a00000, 2, 0
0d85000801000020300000000000000102, 1, 0
0d02010000000000302000000081100801, 20, 0.45
0d00280000100040302001000000000201, 11, 0.54545456
0d01164800000080300000000000000002, 6, 0.5
0d02010000000000302800000080105000, 18, 0.5
0d00000800040020301400000000200102, 4, 0.25
0d01020800000020301400100000200000, 104, 0.5480769
0d01000000000020309400000004008002, 8, 0.5
0d00000000000020309400100004008002, 10, 0.5
0d00140000000020301000100000808002, 59, 0.5762712
0d00040000200020309400100000000002, 48, 0.5208333
0d80022000000020301000000150000000, 11, 0.27272728
0d00020800020020301400140000000000, 7, 0.14285715
0d01060a01000000301000000000000002, 9, 0.22222222
0d40000500000002302800000000000201, 21, 0.52380955
0d02010000000000302800080000140001, 28, 0.4642857
0d02090000000010304001000020000200, 39, 0.64102566
0d00022000000001301400000000800102, 56, 0.64285713
0d00000000000010302000200001500a00, 10, 0.4
0d02200000000050304000000020000201, 59, 0.5423729
0d02090000000050304000000080000200, 12, 0.25
0d00020800000004300400100000800102, 14, 0.5
0d02290000400050300000000000000200, 23, 0.4347826
0d00010000000000302800200001104200, 10, 0.7
0d0a211100000010302000000000000000, 4, 0.25
0d0a211500000000302000000000000000, 7, 0.5714286
0d0a000000000000300000004020104201, 2, 0
0d0a000000100010312000200000000001, 2, 0
0d00022000200020301000000440000100, 10, 0.4
0d81020000000000300000000440800402, 21, 0.47619048
0d000000000000a4301500000000800002, 11, 0.54545456
0d02210000000000302000204000004001, 3, 0
0d00000000100040312800000020000201, 15, 0.6
0d02210400000000302000200000044000, 15, 0.4
0d02090400000010302801000000000000, 9, 0.44444445
0d00020800000000300400000110008102, 20, 0.45
0d02090000000010306801000000000000, 29, 0.44827586
0d02211400040008302000000000000000, 2, 0
0d00010000000000302800000000101a01, 8, 0.5
0d00000000000010302000200084400201, 4, 0.25
0d00000000000010302000200084500200, 20, 0.65
0d00166000200020301000000000000000, 17, 0.5294118
0d1a010400000000302000200000000001, 4, 0.5
0d010240002000a0301000100000000000, 12, 0.5833333
0d000000000000a4309000400010000002, 24, 0.5833333
0d00060000000000301000100004a00002, 22, 0.5
0d0a000000100010302800000000404000, 11, 0.6363636
0d00040000000024309000100000200002, 37, 0.5945946
0d00020800200020301000500010000000, 31, 0.61290324
0d40010000000010302800400000000a00, 8, 0.625
0d52090000000000300000000080400200, 22, 0.5
0d00020000200020301000000040008500, 49, 0.5102041
0d00042000000024301400000000008002, 27, 0.4074074
0d48010000000010306000200000000200, 40, 0.55
0d80020000000020300400100010800100, 27, 0.4074074
0d04020000000080308000000140000102, 21, 0.47619048
0d01120001200080301000000000000002, 53, 0.43396226
0d020100000000103020010000a0400000, 44, 0.6363636
0d08210400000000306000000000000201, 69, 0.47826087
0d04020000000080309000000140000002, 34, 0.5882353
0d0a080000000010302000000004100001, 3, 0.33333334
0d0a090000000000300000000000105200, 13, 0.53846157
0d80022000000020301000400010000100, 25, 0.48
0d00000000200020309400100004000002, 5, 0.6
0d01020800000020308000000050000400, 22, 0.36363637
0d000000000000a4301400100000800002, 11, 0.45454547
0d010620000000a0300400100000000000, 41, 0.4390244
0d00000000500010302000000020004a00, 7, 0.14285715
0d0a091000010010300000000000000200, 46, 0.5869565
0d00000000100010302000000020004a01, 83, 0.61445785
0d00020000000000301000100100808102, 5, 0.2
0d02011000000008302000200000044000, 19, 0.47368422
0d04040001000020301000000000208002, 1, 0
0d01460000000000300000000000a00102, 3, 0.33333334
0d05060000000000300000000000a00102, 50, 0.54
0d0a200000000000302000000001404001, 3, 0.6666667
0d05420804000000300000000000800002, 1, 0
0d00011040000010302800000000000a00, 5, 0.6
0d02090000000000300000004080044200, 6, 0.33333334
0d00010040010010302800000000000a00, 1, 0
0d02200000000018306000000000004001, 20, 0.3
0d40010000100000306800000000000a00, 5, 0.6
0d42091000000000300000000080400200, 37, 0.5945946
0d81020800000000300400140000000002, 37, 0.5945946
0d010000002000a0300000000040010102, 61, 0.6393443
0d80020800000000301400140000000002, 11, 0.54545456
0d00010000000000302800000080014201, 3, 0.33333334
0d02210000000010300001000180000200, 3, 0.33333334
0d044209000000a0300000000000000100, 7, 0.42857143
0d02200000000010304001000180000200, 1, 0
0d40000000000008302000200000500201, 27, 0.4814815
0d40010000000008302000200000500200, 33, 0.4848485
0d051200000000a0300000000040000002, 25, 0.4
0d02000000100040302000000080100201, 54, 0.537037
0d0a011000000040300001000000000a00, 19, 0.42105263
0d00000000100018302000000021000201, 13, 0.3846154
0d04000000200020300000000040810102, 40, 0.55
0d0a000000400050300000000000000a01, 100, 0.51
0d0a000000000040304000000000400a01, 33, 0.45454547
0d80060000000004301400000000008002, 22, 0.36363637
0d05100000200020300000000040200002, 21, 0.3809524
0d000000000000a4300400000040800102, 31, 0.516129
0d020000000000003000000040a0500201, 11, 0.6363636
0d40010040000000302800200000000201, 2, 0
0d02200400000008302000000000104001, 30, 0.5
0d02210400000008302000000000104000, 20, 0.5
0d0a000000000008302000000000144001, 9, 0.44444445
0d04500000000020308000000000008102, 22, 0.5
0d00022000000000301000000050800102, 15, 0.2
0d02000000000050302000200001400200, 19, 0.5263158
0d02000400000000306001000020000201, 40, 0.525
0d01020000000020309000140000800000, 7, 0.14285715
0d02010000010018300000000000000a01, 81, 0.60493827
0d01060000200000301000000000008102, 56, 0.5
0d00020000000020309000140000800100, 42, 0.47619048
0d0a001440000010302000000000000200, 16, 0.625
0d00020000000024301100000000800102, 4, 0.25
0d81160004000020300000000000000002, 18, 0.6666667
0d00000000000000302000804021100201, 3, 0.33333334
0d01120004000020309000800000000000, 27, 0.44444445
0da0020000000000301100040000000102, 1, 0
0d0102000000000130050000000000a002, 6, 0.33333334
0d02011000040000306000000000000a00, 20, 0.5
0d00020000240024300000000010000102, 27, 0.5925926
0d02011000000010302000600000000200, 11, 0.45454547
0d02080000000000304000000004400a01, 18, 0.33333334
0d05022000200020301000000004000000, 5, 0.2
0d80064000000004301000000000800002, 13, 0.23076923
0d00022800050004301000000000000002, 10, 0.6
0d01000000000020300000000000248502, 2, 0
0d01000000000020300000000000249102, 1, 0
0d00022800050004300000000000000102, 8, 0.375
0d02010000000000302000800020005001, 46, 0.54347825
0d50098000000000302000000000400200, 20, 0.55
0d28004000100000302000000000004201, 13, 0.53846157
0d0502000000002030100000000400a000, 4, 0.5
0d02011000100010300000200008000200, 31, 0.41935483
0d00060000000020301000100004008002, 22, 0.5
0d0a004000000010302000000000400201, 8, 0.5
0d00028000240005301000000000000002, 4, 0.5
0d0106400000002030100000000000a000, 44, 0.5
0d05420000000020300000000008800100, 60, 0.48333332
0d02010000050010302000000000002800, 3, 0.6666667
0d00028000240005300000000000000102, 20, 0.5
0d00004000100018302000000020400200, 36, 0.6388889
0d81064000000000301000000000008002, 34, 0.44117647
0d50000000000008302000000020004201, 30, 0.5
0d0a010000040010304000000000000a00, 14, 0.42857143
0d00001000040010306800000000000a00, 25, 0.52
0d00011000000000306000200080000201, 30, 0.4
0d000040000000a0301000100000008102, 24, 0.5
0d02214000100008302000000000000001, 54, 0.6296296
0d000440000000a0300000100000008102, 15, 0.33333334
0d80520000200000301000100000000002, 19, 0.5263158
0d05020000000020308000000100008100, 3, 0
0d05020000000020308000000040008100, 30, 0.46666667
0d00080000000050302001000020400200, 27, 0.4814815
0d01020000000020308000000140008100, 41, 0.4878049
0d40000400010008302000000080000201, 28, 0.71428573
0d02210000000000302000200001004001, 9, 0.44444445
0d000220000000a1301400100000000000, 10, 0.5
0d42000500000010300000000080000a00, 11, 0.36363637
0d000000002000a0301400100000000102, 28, 0.5
0d02210400000000302800000000100001, 57, 0.5263158
0d02201400000050300000000080000200, 23, 0.3478261
0d02200400000050306800000000000000, 42, 0.5714286
0d00010400000000302000204080000201, 1, 0
0d801200040000a0301400000000000000, 6, 0.5
0d0a010440000010302800000000000000, 60, 0.65
0d02210440000008302000000000100000, 23, 0.65217394
0d05102000000020301000000000200002, 36, 0.44444445
0d00000000200020300000100000810502, 14, 0.5
0d02090100100010302000200000000000, 2, 0
0d0a000000000000304001000000004a01, 19, 0.57894737
0d02001000000010300000000081100a00, 25, 0.56
0d014000002000a4300000000000000102, 15, 0.46666667
0d010200000000a0308000000040010100, 11, 0.54545456
0d02081000100000302800000000100001, 48, 0.45833334
0d02200400100000300000000000004a01, 48, 0.47916666
0d00060000000000309000000050800002, 14, 0.42857143
